 0.000000e+00  9.568514e-11 
 1.000000e-01  1.012717e-10 
 2.000000e-01  1.068573e-10 
 3.000000e-01  1.124432e-10 
 4.000000e-01  1.180291e-10 
 5.000000e-01  1.236148e-10 
 6.000000e-01  1.292004e-10 
 7.000000e-01  1.347859e-10 
 8.000000e-01  1.403713e-10 
 9.000000e-01  1.459567e-10 
 1.000000e+00  1.515419e-10 
