 8.000000e-01  1.658497e-13  8.000000e-01 -1.658497e-13  8.000000e-01  0.000000e+00  8.000000e-01 -1.675424e-16  8.000000e-01  1.884153e-16  8.000000e-01 -2.087291e-17 
 9.000000e-01  1.800824e-13  9.000000e-01 -1.800824e-13  9.000000e-01  0.000000e+00  9.000000e-01 -1.676718e-16  9.000000e-01  2.073635e-16  9.000000e-01 -3.969169e-17 
 1.000000e+00  1.927314e-13  1.000000e+00 -1.927314e-13  1.000000e+00  0.000000e+00  1.000000e+00 -1.678013e-16  1.000000e+00  2.263117e-16  1.000000e+00 -5.851048e-17 
