 4.000000e-01  1.185193e-11  4.000000e-01 -3.685958e-23  4.000000e-01 -1.842980e-23  4.000000e-01  5.528938e-23 
 5.000000e-01  1.195164e-11  5.000000e-01 -3.685958e-23  5.000000e-01 -1.842979e-23  5.000000e-01  5.528937e-23 
 6.000000e-01  1.205163e-11  6.000000e-01 -3.685958e-23  6.000000e-01 -1.842979e-23  6.000000e-01  5.528937e-23 
 7.000000e-01  1.215163e-11  7.000000e-01 -3.685958e-23  7.000000e-01 -1.842979e-23  7.000000e-01  5.528937e-23 
 8.000000e-01  1.225163e-11  8.000000e-01 -3.685958e-23  8.000000e-01 -1.842979e-23  8.000000e-01  5.528937e-23 
 9.000000e-01  1.235163e-11  9.000000e-01 -3.685958e-23  9.000000e-01 -1.842979e-23  9.000000e-01  5.528937e-23 
 1.000000e+00  1.245163e-11  1.000000e+00 -3.685958e-23  1.000000e+00 -1.842979e-23  1.000000e+00  5.528937e-23 
 0.000000e+00  1.000000e-15  0.000000e+00 -2.631480e-21  0.000000e+00 -2.631480e-21  0.000000e+00  5.262959e-21 
 1.000000e-01  5.336618e-10  1.000000e-01 -1.772757e-21  1.000000e-01 -9.140269e-22  1.000000e-01  2.686784e-21 
 2.000000e-01  5.449718e-10  2.000000e-01 -1.754715e-21  2.000000e-01 -8.779420e-22  2.000000e-01  2.632657e-21 
 3.000000e-01  5.460011e-10  3.000000e-01 -1.754336e-21  3.000000e-01 -8.771839e-22  3.000000e-01  2.631519e-21 
 4.000000e-01  5.454269e-10  4.000000e-01 -1.754328e-21  4.000000e-01 -8.771679e-22  4.000000e-01  2.631496e-21 
 5.000000e-01  5.455127e-10  5.000000e-01 -1.754327e-21  5.000000e-01 -8.771676e-22  5.000000e-01  2.631495e-21 
 6.000000e-01  5.456124e-10  6.000000e-01 -1.754327e-21  6.000000e-01 -8.771676e-22  6.000000e-01  2.631495e-21 
 7.000000e-01  5.457124e-10  7.000000e-01 -1.754327e-21  7.000000e-01 -8.771676e-22  7.000000e-01  2.631495e-21 
 8.000000e-01  5.458124e-10  8.000000e-01 -1.754327e-21  8.000000e-01 -8.771676e-22  8.000000e-01  2.631495e-21 
 9.000000e-01  5.459124e-10  9.000000e-01 -1.754327e-21  9.000000e-01 -8.771676e-22  9.000000e-01  2.631495e-21 
 1.000000e+00  5.460124e-10  1.000000e+00 -1.754327e-21  1.000000e+00 -8.771676e-22  1.000000e+00  2.631495e-21 
 0.000000e+00  1.000000e-15  0.000000e+00 -1.247699e-19  0.000000e+00 -1.247699e-19  0.000000e+00  2.495399e-19 
 1.000000e-01  2.534655e-08  1.000000e-01 -8.407379e-20  1.000000e-01 -4.336098e-20  1.000000e-01  1.274348e-19 
 2.000000e-01  2.588021e-08  2.000000e-01 -8.321578e-20  2.000000e-01 -4.164423e-20  2.000000e-01  1.248600e-19 
 3.000000e-01  2.589152e-08  3.000000e-01 -8.319775e-20  3.000000e-01 -4.160816e-20  3.000000e-01  1.248059e-19 
 4.000000e-01  2.589255e-08  4.000000e-01 -8.319737e-20  4.000000e-01 -4.160741e-20  4.000000e-01  1.248048e-19 
 5.000000e-01  2.589197e-08  5.000000e-01 -8.319736e-20  5.000000e-01 -4.160739e-20  5.000000e-01  1.248048e-19 
 6.000000e-01  2.589206e-08  6.000000e-01 -8.319736e-20  6.000000e-01 -4.160739e-20  6.000000e-01  1.248048e-19 
 7.000000e-01  2.589216e-08  7.000000e-01 -8.319736e-20  7.000000e-01 -4.160739e-20  7.000000e-01  1.248048e-19 
 8.000000e-01  2.589226e-08  8.000000e-01 -8.319736e-20  8.000000e-01 -4.160739e-20  8.000000e-01  1.248048e-19 
 9.000000e-01  2.589236e-08  9.000000e-01 -8.319736e-20  9.000000e-01 -4.160739e-20  9.000000e-01  1.248048e-19 
 1.000000e+00  2.589246e-08  1.000000e+00 -8.319736e-20  1.000000e+00 -4.160739e-20  1.000000e+00  1.248048e-19 
 0.000000e+00  1.000000e-15  0.000000e+00 -5.092649e-18  0.000000e+00 -5.092649e-18  0.000000e+00  1.018530e-17 
 1.000000e-01  1.111268e-06  1.000000e-01 -3.463203e-18  1.000000e-01 -1.807587e-18  1.000000e-01  5.270791e-18 
 2.000000e-01  1.136614e-06  2.000000e-01 -3.423828e-18  2.000000e-01 -1.727526e-18  2.000000e-01  5.151353e-18 
 3.000000e-01  1.137148e-06  3.000000e-01 -3.422997e-18  3.000000e-01 -1.725837e-18  3.000000e-01  5.148835e-18 
 4.000000e-01  1.137192e-06  4.000000e-01 -3.422980e-18  4.000000e-01 -1.725802e-18  4.000000e-01  5.148782e-18 
 5.000000e-01  1.137160e-06  5.000000e-01 -3.422980e-18  5.000000e-01 -1.725801e-18  5.000000e-01  5.148781e-18 
 6.000000e-01  1.137160e-06  6.000000e-01 -3.422980e-18  6.000000e-01 -1.725801e-18  6.000000e-01  5.148781e-18 
 7.000000e-01  1.137160e-06  7.000000e-01 -3.422980e-18  7.000000e-01 -1.725801e-18  7.000000e-01  5.148781e-18 
 8.000000e-01  1.137160e-06  8.000000e-01 -3.422980e-18  8.000000e-01 -1.725801e-18  8.000000e-01  5.148781e-18 
 9.000000e-01  1.137160e-06  9.000000e-01 -3.422980e-18  9.000000e-01 -1.725801e-18  9.000000e-01  5.148781e-18 
 1.000000e+00  1.137160e-06  1.000000e+00 -3.422980e-18  1.000000e+00 -1.725801e-18  1.000000e+00  5.148781e-18 
 0.000000e+00  1.000000e-15  0.000000e+00 -6.015545e-17  0.000000e+00 -6.015545e-17  0.000000e+00  1.203109e-16 
 1.000000e-01  2.041629e-05  1.000000e-01 -4.403931e-17  1.000000e-01 -2.592768e-17  1.000000e-01  6.996699e-17 
 2.000000e-01  2.152756e-05  2.000000e-01 -4.285145e-17  2.000000e-01 -2.317076e-17  2.000000e-01  6.602221e-17 
 3.000000e-01  2.155291e-05  3.000000e-01 -4.282292e-17  3.000000e-01 -2.310391e-17  3.000000e-01  6.592683e-17 
 4.000000e-01  2.155501e-05  4.000000e-01 -4.282231e-17  4.000000e-01 -2.310250e-17  4.000000e-01  6.592482e-17 
 5.000000e-01  2.155348e-05  5.000000e-01 -4.282230e-17  5.000000e-01 -2.310248e-17  5.000000e-01  6.592478e-17 
 6.000000e-01  2.155345e-05  6.000000e-01 -4.282230e-17  6.000000e-01 -2.310247e-17  6.000000e-01  6.592478e-17 
 7.000000e-01  2.155345e-05  7.000000e-01 -4.282230e-17  7.000000e-01 -2.310247e-17  7.000000e-01  6.592478e-17 
 8.000000e-01  2.155345e-05  8.000000e-01 -4.282230e-17  8.000000e-01 -2.310247e-17  8.000000e-01  6.592478e-17 
 9.000000e-01  2.155345e-05  9.000000e-01 -4.282230e-17  9.000000e-01 -2.310247e-17  9.000000e-01  6.592478e-17 
 1.000000e+00  2.155345e-05  1.000000e+00 -4.282230e-17  1.000000e+00 -2.310247e-17  1.000000e+00  6.592478e-17 
 0.000000e+00  1.000000e-15  0.000000e+00 -1.993773e-16  0.000000e+00 -1.993773e-16  0.000000e+00  3.987546e-16 
 1.000000e-01  9.894087e-05  1.000000e-01 -1.603399e-16  1.000000e-01 -1.150109e-16  1.000000e-01  2.753508e-16 
 2.000000e-01  1.193572e-04  2.000000e-01 -1.504604e-16  2.000000e-01 -8.961372e-17  2.000000e-01  2.400741e-16 
 3.000000e-01  1.204684e-04  3.000000e-01 -1.497788e-16  3.000000e-01 -8.770548e-17  3.000000e-01  2.374843e-16 
 4.000000e-01  1.205682e-04  4.000000e-01 -1.497625e-16  4.000000e-01 -8.765954e-17  4.000000e-01  2.374221e-16 
 5.000000e-01  1.204959e-04  5.000000e-01 -1.497622e-16  5.000000e-01 -8.765857e-17  5.000000e-01  2.374208e-16 
 6.000000e-01  1.204944e-04  6.000000e-01 -1.497622e-16  6.000000e-01 -8.765855e-17  6.000000e-01  2.374207e-16 
 7.000000e-01  1.204943e-04  7.000000e-01 -1.497622e-16  7.000000e-01 -8.765855e-17  7.000000e-01  2.374207e-16 
 8.000000e-01  1.204943e-04  8.000000e-01 -1.497622e-16  8.000000e-01 -8.765855e-17  8.000000e-01  2.374207e-16 
 9.000000e-01  1.204943e-04  9.000000e-01 -1.497622e-16  9.000000e-01 -8.765855e-17  9.000000e-01  2.374207e-16 
 1.000000e+00  1.204943e-04  1.000000e+00 -1.497622e-16  1.000000e+00 -8.765855e-17  1.000000e+00  2.374207e-16 
 0.000000e+00  1.000000e-15  0.000000e+00 -3.939373e-16  0.000000e+00 -3.939373e-16  0.000000e+00  7.878746e-16 
 1.000000e-01  2.346997e-04  1.000000e-01 -3.371383e-16  1.000000e-01 -2.731762e-16  1.000000e-01  6.103144e-16 
 2.000000e-01  3.336406e-04  2.000000e-01 -3.100605e-16  2.000000e-01 -2.056176e-16  2.000000e-01  5.156781e-16 
 3.000000e-01  3.540569e-04  3.000000e-01 -3.037849e-16  3.000000e-01 -1.872243e-16  3.000000e-01  4.910092e-16 
 4.000000e-01  3.551682e-04  4.000000e-01 -3.033651e-16  4.000000e-01 -1.859047e-16  4.000000e-01  4.892698e-16 
 5.000000e-01  3.552680e-04  5.000000e-01 -3.033551e-16  5.000000e-01 -1.858730e-16  5.000000e-01  4.892281e-16 
 6.000000e-01  3.551956e-04  6.000000e-01 -3.033549e-16  6.000000e-01 -1.858723e-16  6.000000e-01  4.892272e-16 
 7.000000e-01  3.551941e-04  7.000000e-01 -3.033549e-16  7.000000e-01 -1.858723e-16  7.000000e-01  4.892272e-16 
 8.000000e-01  3.551941e-04  8.000000e-01 -3.033549e-16  8.000000e-01 -1.858723e-16  8.000000e-01  4.892272e-16 
 9.000000e-01  3.551941e-04  9.000000e-01 -3.033549e-16  9.000000e-01 -1.858723e-16  9.000000e-01  4.892272e-16 
 1.000000e+00  3.551941e-04  1.000000e+00 -3.033549e-16  1.000000e+00 -1.858723e-16  1.000000e+00  4.892272e-16 
 0.000000e+00  1.000000e-15  0.000000e+00 -6.178870e-16  0.000000e+00 -6.178870e-16  0.000000e+00  1.235774e-15 
 1.000000e-01  4.033169e-04  1.000000e-01 -5.501606e-16  1.000000e-01 -4.760664e-16  1.000000e-01  1.026227e-15 
 2.000000e-01  6.380166e-04  2.000000e-01 -5.059798e-16  2.000000e-01 -3.717114e-16  2.000000e-01  8.776911e-16 
 3.000000e-01  7.369575e-04  3.000000e-01 -4.862123e-16  3.000000e-01 -3.172145e-16  3.000000e-01  8.034268e-16 
 4.000000e-01  7.573738e-04  4.000000e-01 -4.818293e-16  4.000000e-01 -3.033117e-16  4.000000e-01  7.851410e-16 
 5.000000e-01  7.584851e-04  5.000000e-01 -4.815400e-16  5.000000e-01 -3.023406e-16  5.000000e-01  7.838805e-16 
 6.000000e-01  7.585849e-04  6.000000e-01 -4.815331e-16  6.000000e-01 -3.023174e-16  6.000000e-01  7.838504e-16 
 7.000000e-01  7.585125e-04  7.000000e-01 -4.815329e-16  7.000000e-01 -3.023169e-16  7.000000e-01  7.838498e-16 
 8.000000e-01  7.585110e-04  8.000000e-01 -4.815329e-16  8.000000e-01 -3.023169e-16  8.000000e-01  7.838498e-16 
 9.000000e-01  7.585109e-04  9.000000e-01 -4.815329e-16  9.000000e-01 -3.023169e-16  9.000000e-01  7.838498e-16 
 1.000000e+00  7.585109e-04  1.000000e+00 -4.815329e-16  1.000000e+00 -3.023169e-16  1.000000e+00  7.838498e-16 
 0.000000e+00  1.000000e-15  0.000000e+00 -8.582833e-16  0.000000e+00 -8.582833e-16  0.000000e+00  1.716567e-15 
 1.000000e-01  5.896338e-04  1.000000e-01 -7.839027e-16  1.000000e-01 -7.041213e-16  1.000000e-01  1.488024e-15 
 2.000000e-01  9.929507e-04  2.000000e-01 -7.274491e-16  2.000000e-01 -5.760671e-16  2.000000e-01  1.303516e-15 
 3.000000e-01  1.227650e-03  3.000000e-01 -6.920687e-16  3.000000e-01 -4.855333e-16  3.000000e-01  1.177602e-15 
 4.000000e-01  1.326591e-03  4.000000e-01 -6.768330e-16  4.000000e-01 -4.405416e-16  4.000000e-01  1.117375e-15 
 5.000000e-01  1.347008e-03  5.000000e-01 -6.735327e-16  5.000000e-01 -4.295405e-16  5.000000e-01  1.103073e-15 
 6.000000e-01  1.348119e-03  6.000000e-01 -6.733163e-16  6.000000e-01 -4.287846e-16  6.000000e-01  1.102101e-15 
 7.000000e-01  1.348219e-03  7.000000e-01 -6.733111e-16  7.000000e-01 -4.287665e-16  7.000000e-01  1.102078e-15 
 8.000000e-01  1.348146e-03  8.000000e-01 -6.733110e-16  8.000000e-01 -4.287661e-16  8.000000e-01  1.102077e-15 
 9.000000e-01  1.348145e-03  9.000000e-01 -6.733110e-16  9.000000e-01 -4.287661e-16  9.000000e-01  1.102077e-15 
 1.000000e+00  1.348145e-03  1.000000e+00 -6.733110e-16  1.000000e+00 -4.287661e-16  1.000000e+00  1.102077e-15 
 0.000000e+00  1.000000e-15  0.000000e+00 -1.108784e-15  0.000000e+00 -1.108784e-15  0.000000e+00  2.217568e-15 
 1.000000e-01  7.862896e-04  1.000000e-01 -1.030109e-15  1.000000e-01 -9.468430e-16  1.000000e-01  1.976952e-15 
 2.000000e-01  1.375923e-03  2.000000e-01 -9.654443e-16  2.000000e-01 -8.040538e-16  2.000000e-01  1.769498e-15 
 3.000000e-01  1.779240e-03  3.000000e-01 -9.176034e-16  3.000000e-01 -6.882485e-16  3.000000e-01  1.605852e-15 
 4.000000e-01  2.013940e-03  4.000000e-01 -8.884378e-16  4.000000e-01 -6.089188e-16  4.000000e-01  1.497357e-15 
 5.000000e-01  2.112881e-03  5.000000e-01 -8.761764e-16  5.000000e-01 -5.708960e-16  5.000000e-01  1.447072e-15 
 6.000000e-01  2.133297e-03  6.000000e-01 -8.735556e-16  6.000000e-01 -5.618648e-16  6.000000e-01  1.435420e-15 
 7.000000e-01  2.134409e-03  7.000000e-01 -8.733843e-16  7.000000e-01 -5.612508e-16  7.000000e-01  1.434635e-15 
 8.000000e-01  2.134508e-03  8.000000e-01 -8.733802e-16  8.000000e-01 -5.612362e-16  8.000000e-01  1.434616e-15 
 9.000000e-01  2.134436e-03  9.000000e-01 -8.733801e-16  9.000000e-01 -5.612358e-16  9.000000e-01  1.434616e-15 
 1.000000e+00  2.134434e-03  1.000000e+00 -8.733801e-16  1.000000e+00 -5.612358e-16  1.000000e+00  1.434616e-15 
