 0.000000e+00  0.000000e+00 
 1.000000e-01  7.600000e-06 
 2.000000e-01  1.440000e-05 
 3.000000e-01  2.040000e-05 
 4.000000e-01  2.560000e-05 
 5.000000e-01  3.000000e-05 
 6.000000e-01  3.360000e-05 
 7.000000e-01  3.640000e-05 
 8.000000e-01  3.840000e-05 
 9.000000e-01  3.960000e-05 
 1.000000e+00  4.000000e-05 
