 1.000000e+00  1.678922e-20  1.000000e+00 -1.000019e-12  1.000000e+00  0.000000e+00  1.000000e+00  1.000019e-12  1.000000e+00  8.743360e-16  1.000000e+00  9.783257e-17  1.000000e+00 -9.721686e-16  1.000000e+00 -2.046438e-33  1.000000e+00 -1.071712e-30  1.000000e+00  1.434128e-30  1.000000e+00  3.374237e-33  1.000000e+00  2.268874e-16  1.000000e+00 -7.562662e-21  1.000000e+00 -1.000019e-12  1.000000e+00 -2.268874e-16  1.000000e+00  0.000000e+00  1.000000e+00  5.824389e-19  1.000000e+00  1.053788e-20 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -1.775883e-30  0.000000e+00  1.191570e-16  0.000000e+00 -1.191570e-16  0.000000e+00  5.901540e-29  0.000000e+00 -6.159686e-29  0.000000e+00  2.191646e-29  0.000000e+00 -4.615582e-29  0.000000e+00  2.010788e-16  0.000000e+00 -6.702405e-21  0.000000e+00  0.000000e+00  0.000000e+00 -2.010788e-16  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.741470e-18 
 1.000000e-01  7.741470e-19  1.000000e-01 -1.000758e-13  1.000000e-01  0.000000e+00  1.000000e-01  1.000750e-13  1.000000e-01  9.804615e-17  1.000000e-01  1.191570e-16  1.000000e-01 -2.172031e-16  1.000000e-01  5.998974e-31  1.000000e-01 -3.458112e-29  1.000000e-01  4.485303e-29  1.000000e-01 -3.444800e-31  1.000000e-01  2.010788e-16  1.000000e-01 -6.702405e-21  1.000000e-01 -1.000190e-13  1.000000e-01 -2.010788e-16  1.000000e-01  0.000000e+00  1.000000e-01  7.925085e-18  1.000000e-01  4.974979e-19 
 2.000000e-01  2.698053e-19  2.000000e-01 -2.000197e-13  2.000000e-01  0.000000e+00  2.000000e-01  2.000194e-13  2.000000e-01  1.930488e-16  2.000000e-01  1.191570e-16  2.000000e-01 -3.122058e-16  2.000000e-01  5.819086e-32  2.000000e-01 -3.377533e-29  2.000000e-01  4.432015e-29  2.000000e-01  3.084575e-32  2.000000e-01  2.010788e-16  2.000000e-01 -6.702405e-21  2.000000e-01 -2.000194e-13  2.000000e-01 -2.010788e-16  2.000000e-01  0.000000e+00  2.000000e-01  9.359878e-18  2.000000e-01  3.734194e-19 
 3.000000e-01  3.056097e-19  3.000000e-01 -3.000197e-13  3.000000e-01  0.000000e+00  3.000000e-01  3.000194e-13  3.000000e-01  2.853471e-16  3.000000e-01  1.191570e-16  3.000000e-01 -4.045040e-16  3.000000e-01 -2.240054e-32  3.000000e-01 -3.376081e-29  3.000000e-01  4.435688e-29  3.000000e-01  8.583927e-32  3.000000e-01  2.010788e-16  3.000000e-01 -6.702405e-21  3.000000e-01 -3.000194e-13  3.000000e-01 -2.010788e-16  3.000000e-01  0.000000e+00  3.000000e-01  1.060198e-17  3.000000e-01  3.468768e-19 
 4.000000e-01  3.396674e-19  4.000000e-01 -4.000197e-13  4.000000e-01  0.000000e+00  4.000000e-01  4.000194e-13  4.000000e-01  3.752191e-16  4.000000e-01  1.191570e-16  4.000000e-01 -4.943761e-16  4.000000e-01 -4.553380e-32  4.000000e-01 -3.387232e-29  4.000000e-01  4.452212e-29  4.000000e-01  1.018100e-31  4.000000e-01  2.010788e-16  4.000000e-01 -6.702405e-21  4.000000e-01 -4.000194e-13  4.000000e-01 -2.010788e-16  4.000000e-01  0.000000e+00  4.000000e-01  1.178348e-17  4.000000e-01  3.357622e-19 
 5.000000e-01  3.729694e-19  5.000000e-01 -5.000198e-13  5.000000e-01  0.000000e+00  5.000000e-01  5.000194e-13  5.000000e-01  4.628970e-16  5.000000e-01  1.191570e-16  5.000000e-01 -5.820540e-16  5.000000e-01 -5.474952e-32  5.000000e-01 -3.404159e-29  5.000000e-01  4.474406e-29  5.000000e-01  1.084263e-31  5.000000e-01  2.010788e-16  5.000000e-01 -6.702405e-21  5.000000e-01 -5.000194e-13  5.000000e-01 -2.010788e-16  5.000000e-01  0.000000e+00  5.000000e-01  1.293877e-17  5.000000e-01  3.310117e-19 
 6.000000e-01  4.059803e-19  6.000000e-01 -6.000198e-13  6.000000e-01  0.000000e+00  6.000000e-01  6.000194e-13  6.000000e-01  5.485764e-16  6.000000e-01  1.191570e-16  6.000000e-01 -6.677334e-16  6.000000e-01 -5.927788e-32  6.000000e-01 -3.425214e-29  6.000000e-01  4.505547e-29  6.000000e-01  1.119126e-31  6.000000e-01  2.010788e-16  6.000000e-01 -6.702405e-21  6.000000e-01 -6.000194e-13  6.000000e-01 -2.010788e-16  6.000000e-01  0.000000e+00  6.000000e-01  1.408396e-17  6.000000e-01  3.296264e-19 
 7.000000e-01  4.389607e-19  7.000000e-01 -7.000198e-13  7.000000e-01  0.000000e+00  7.000000e-01  7.000194e-13  7.000000e-01  6.324248e-16  7.000000e-01  1.191570e-16  7.000000e-01 -7.515817e-16  7.000000e-01 -6.187581e-32  7.000000e-01 -3.445763e-29  7.000000e-01  4.531156e-29  7.000000e-01  1.141168e-31  7.000000e-01  2.010788e-16  7.000000e-01 -6.702405e-21  7.000000e-01 -7.000194e-13  7.000000e-01 -2.010788e-16  7.000000e-01  0.000000e+00  7.000000e-01  1.522809e-17  7.000000e-01  3.302434e-19 
 8.000000e-01  4.720715e-19  8.000000e-01 -8.000199e-13  8.000000e-01  0.000000e+00  8.000000e-01  8.000194e-13  8.000000e-01  7.145863e-16  8.000000e-01  1.191570e-16  8.000000e-01 -8.337433e-16  8.000000e-01 -6.356257e-32  8.000000e-01 -3.468397e-29  8.000000e-01  4.558766e-29  8.000000e-01  1.157192e-31  8.000000e-01  2.010788e-16  8.000000e-01 -6.702405e-21  8.000000e-01 -8.000194e-13  8.000000e-01 -2.010788e-16  8.000000e-01  0.000000e+00  8.000000e-01  1.637674e-17  8.000000e-01  3.321460e-19 
 9.000000e-01  5.054190e-19  9.000000e-01 -9.000199e-13  9.000000e-01  0.000000e+00  9.000000e-01  9.000194e-13  9.000000e-01  7.951867e-16  9.000000e-01  1.191570e-16  9.000000e-01 -9.143437e-16  9.000000e-01 -6.477470e-32  9.000000e-01 -3.490711e-29  9.000000e-01  4.588446e-29  9.000000e-01  1.170104e-31  9.000000e-01  2.010788e-16  9.000000e-01 -6.702405e-21  9.000000e-01 -9.000194e-13  9.000000e-01 -2.010788e-16  9.000000e-01  0.000000e+00  9.000000e-01  1.753361e-17  9.000000e-01  3.349261e-19 
 1.000000e+00  5.390783e-19  1.000000e+00 -1.000020e-12  1.000000e+00  0.000000e+00  1.000000e+00  1.000019e-12  1.000000e+00  8.743360e-16  1.000000e+00  1.191570e-16  1.000000e+00 -9.934930e-16  1.000000e+00 -6.571879e-32  1.000000e+00 -3.512738e-29  1.000000e+00  4.615294e-29  1.000000e+00  1.181275e-31  1.000000e+00  2.010788e-16  1.000000e+00 -6.702405e-21  1.000000e+00 -1.000019e-12  1.000000e+00 -2.010788e-16  1.000000e+00  0.000000e+00  1.000000e+00  1.870129e-17  1.000000e+00  3.383565e-19 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -5.701047e-29  0.000000e+00  1.382787e-16  0.000000e+00 -1.382787e-16  0.000000e+00  1.896371e-27  0.000000e+00 -1.977525e-27  0.000000e+00  6.897012e-28  0.000000e+00 -1.482924e-27  0.000000e+00  1.822561e-16  0.000000e+00 -6.075001e-21  0.000000e+00  0.000000e+00  0.000000e+00 -1.822561e-16  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.485671e-16 
 1.000000e-01  2.485671e-17  1.000000e-01 -1.000999e-13  1.000000e-01  0.000000e+00  1.000000e-01  1.000750e-13  1.000000e-01  9.804615e-17  1.000000e-01  1.382787e-16  1.000000e-01 -2.363249e-16  1.000000e-01  1.925286e-29  1.000000e-01 -1.110454e-27  1.000000e-01  1.433097e-27  1.000000e-01 -1.082966e-29  1.000000e-01  1.822561e-16  1.000000e-01 -6.075002e-21  1.000000e-01 -1.000190e-13  1.000000e-01 -1.822561e-16  1.000000e-01  0.000000e+00  1.000000e-01  2.544623e-16  1.000000e-01  1.597392e-17 
 2.000000e-01  8.663048e-18  2.000000e-01 -2.000281e-13  2.000000e-01  0.000000e+00  2.000000e-01  2.000194e-13  2.000000e-01  1.930488e-16  2.000000e-01  1.382787e-16  2.000000e-01 -3.313276e-16  2.000000e-01  1.866762e-30  2.000000e-01 -1.084617e-27  2.000000e-01  1.416253e-27  2.000000e-01  1.217836e-30  2.000000e-01  1.822561e-16  2.000000e-01 -6.075002e-21  2.000000e-01 -2.000194e-13  2.000000e-01 -1.822561e-16  2.000000e-01  0.000000e+00  2.000000e-01  3.005313e-16  2.000000e-01  1.198994e-17 
 3.000000e-01  9.812672e-18  3.000000e-01 -3.000292e-13  3.000000e-01  0.000000e+00  3.000000e-01  3.000194e-13  3.000000e-01  2.853471e-16  3.000000e-01  1.382787e-16  3.000000e-01 -4.236258e-16  3.000000e-01 -7.197209e-31  3.000000e-01 -1.083681e-27  3.000000e-01  1.417367e-27  3.000000e-01  2.984272e-30  3.000000e-01  1.822561e-16  3.000000e-01 -6.075002e-21  3.000000e-01 -3.000194e-13  3.000000e-01 -1.822561e-16  3.000000e-01  0.000000e+00  3.000000e-01  3.404132e-16  3.000000e-01  1.113770e-17 
 4.000000e-01  1.090621e-17  4.000000e-01 -4.000303e-13  4.000000e-01  0.000000e+00  4.000000e-01  4.000194e-13  4.000000e-01  3.752191e-16  4.000000e-01  1.382787e-16  4.000000e-01 -5.134979e-16  4.000000e-01 -1.462175e-30  4.000000e-01 -1.087684e-27  4.000000e-01  1.423141e-27  4.000000e-01  3.498359e-30  4.000000e-01  1.822561e-16  4.000000e-01 -6.075002e-21  4.000000e-01 -4.000194e-13  4.000000e-01 -1.822561e-16  4.000000e-01  0.000000e+00  4.000000e-01  3.783494e-16  4.000000e-01  1.078082e-17 
 5.000000e-01  1.197549e-17  5.000000e-01 -5.000314e-13  5.000000e-01  0.000000e+00  5.000000e-01  5.000194e-13  5.000000e-01  4.628970e-16  5.000000e-01  1.382787e-16  5.000000e-01 -6.011757e-16  5.000000e-01 -1.757975e-30  5.000000e-01 -1.093337e-27  5.000000e-01  1.430606e-27  5.000000e-01  3.712248e-30  5.000000e-01  1.822561e-16  5.000000e-01 -6.075002e-21  5.000000e-01 -5.000194e-13  5.000000e-01 -1.822561e-16  5.000000e-01  0.000000e+00  5.000000e-01  4.154439e-16  5.000000e-01  1.062829e-17 
 6.000000e-01  1.303542e-17  6.000000e-01 -6.000324e-13  6.000000e-01  0.000000e+00  6.000000e-01  6.000194e-13  6.000000e-01  5.485764e-16  6.000000e-01  1.382787e-16  6.000000e-01 -6.868551e-16  6.000000e-01 -1.903321e-30  6.000000e-01 -1.099718e-27  6.000000e-01  1.438889e-27  6.000000e-01  3.825687e-30  6.000000e-01  1.822561e-16  6.000000e-01 -6.075002e-21  6.000000e-01 -6.000194e-13  6.000000e-01 -1.822561e-16  6.000000e-01  0.000000e+00  6.000000e-01  4.522142e-16  6.000000e-01  1.058381e-17 
 7.000000e-01  1.409438e-17  7.000000e-01 -7.000335e-13  7.000000e-01  0.000000e+00  7.000000e-01  7.000194e-13  7.000000e-01  6.324248e-16  7.000000e-01  1.382787e-16  7.000000e-01 -7.707035e-16  7.000000e-01 -1.986713e-30  7.000000e-01 -1.106479e-27  7.000000e-01  1.447621e-27  7.000000e-01  3.897990e-30  7.000000e-01  1.822561e-16  7.000000e-01 -6.075002e-21  7.000000e-01 -7.000194e-13  7.000000e-01 -1.822561e-16  7.000000e-01  0.000000e+00  7.000000e-01  4.889505e-16  7.000000e-01  1.060362e-17 
 8.000000e-01  1.515751e-17  8.000000e-01 -8.000346e-13  8.000000e-01  0.000000e+00  8.000000e-01  8.000194e-13  8.000000e-01  7.145863e-16  8.000000e-01  1.382787e-16  8.000000e-01 -8.528651e-16  8.000000e-01 -2.040859e-30  8.000000e-01 -1.113463e-27  8.000000e-01  1.456574e-27  8.000000e-01  3.950988e-30  8.000000e-01  1.822561e-16  8.000000e-01 -6.075002e-21  8.000000e-01 -8.000194e-13  8.000000e-01 -1.822561e-16  8.000000e-01  0.000000e+00  8.000000e-01  5.258320e-16  8.000000e-01  1.066471e-17 
 9.000000e-01  1.622825e-17  9.000000e-01 -9.000356e-13  9.000000e-01  0.000000e+00  9.000000e-01  9.000194e-13  9.000000e-01  7.951867e-16  9.000000e-01  1.382787e-16  9.000000e-01 -9.334654e-16  9.000000e-01 -2.079775e-30  9.000000e-01 -1.120615e-27  9.000000e-01  1.465770e-27  9.000000e-01  3.994011e-30  9.000000e-01  1.822561e-16  9.000000e-01 -6.075002e-21  9.000000e-01 -9.000194e-13  9.000000e-01 -1.822561e-16  9.000000e-01  0.000000e+00  9.000000e-01  5.629772e-16  9.000000e-01  1.075398e-17 
 1.000000e+00  1.730900e-17  1.000000e+00 -1.000037e-12  1.000000e+00  0.000000e+00  1.000000e+00  1.000019e-12  1.000000e+00  8.743360e-16  1.000000e+00  1.382787e-16  1.000000e+00 -1.012615e-15  1.000000e+00 -2.110145e-30  1.000000e+00 -1.127897e-27  1.000000e+00  1.475123e-27  1.000000e+00  4.031495e-30  1.000000e+00  1.822561e-16  1.000000e+00 -6.075002e-21  1.000000e+00 -1.000019e-12  1.000000e+00 -1.822561e-16  1.000000e+00  0.000000e+00  1.000000e+00  6.004696e-16  1.000000e+00  1.086412e-17 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -1.830302e-27  0.000000e+00  1.557533e-16  0.000000e+00 -1.557533e-16  0.000000e+00  6.088883e-26  0.000000e+00 -6.349564e-26  0.000000e+00  2.175651e-26  0.000000e+00 -4.760819e-26  0.000000e+00  1.678227e-16  0.000000e+00 -5.593972e-21  0.000000e+00  0.000000e+00  0.000000e+00 -1.678227e-16  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  7.981011e-15 
 1.000000e-01  7.981011e-16  1.000000e-01 -1.008731e-13  1.000000e-01  0.000000e+00  1.000000e-01  1.000750e-13  1.000000e-01  9.804615e-17  1.000000e-01  1.557533e-16  1.000000e-01 -2.537995e-16  1.000000e-01  6.181842e-28  1.000000e-01 -3.565514e-26  1.000000e-01  4.579482e-26  1.000000e-01 -3.420249e-28  1.000000e-01  1.678227e-16  1.000000e-01 -5.593993e-21  1.000000e-01 -1.000190e-13  1.000000e-01 -1.678227e-16  1.000000e-01  0.000000e+00  1.000000e-01  8.170226e-15  1.000000e-01  5.128916e-16 
 2.000000e-01  2.781537e-16  2.000000e-01 -2.002975e-13  2.000000e-01  0.000000e+00  2.000000e-01  2.000194e-13  2.000000e-01  1.930488e-16  2.000000e-01  1.557533e-16  2.000000e-01 -3.488021e-16  2.000000e-01  5.994189e-29  2.000000e-01 -3.482588e-26  2.000000e-01  4.526036e-26  2.000000e-01  4.484054e-29  2.000000e-01  1.678227e-16  2.000000e-01 -5.593993e-21  2.000000e-01 -2.000194e-13  2.000000e-01 -1.678227e-16  2.000000e-01  0.000000e+00  2.000000e-01  9.649400e-15  2.000000e-01  3.849737e-16 
 3.000000e-01  3.150659e-16  3.000000e-01 -3.003345e-13  3.000000e-01  0.000000e+00  3.000000e-01  3.000194e-13  3.000000e-01  2.853471e-16  3.000000e-01  1.557533e-16  3.000000e-01 -4.411004e-16  3.000000e-01 -2.310899e-29  3.000000e-01 -3.479551e-26  3.000000e-01  4.529578e-26  3.000000e-01  1.015982e-28  3.000000e-01  1.678227e-16  3.000000e-01 -5.593993e-21  3.000000e-01 -3.000194e-13  3.000000e-01 -1.678227e-16  3.000000e-01  0.000000e+00  3.000000e-01  1.092992e-14  3.000000e-01  3.576098e-16 
 4.000000e-01  3.501774e-16  4.000000e-01 -4.003696e-13  4.000000e-01  0.000000e+00  4.000000e-01  4.000194e-13  4.000000e-01  3.752191e-16  4.000000e-01  1.557533e-16  4.000000e-01 -5.309725e-16  4.000000e-01 -4.694853e-29  4.000000e-01 -3.492405e-26  4.000000e-01  4.547985e-26  4.000000e-01  1.181435e-28  4.000000e-01  1.678227e-16  4.000000e-01 -5.593994e-21  4.000000e-01 -4.000194e-13  4.000000e-01 -1.678227e-16  4.000000e-01  0.000000e+00  4.000000e-01  1.214797e-14  4.000000e-01  3.461512e-16 
 5.000000e-01  3.845099e-16  5.000000e-01 -5.004039e-13  5.000000e-01  0.000000e+00  5.000000e-01  5.000194e-13  5.000000e-01  4.628970e-16  5.000000e-01  1.557533e-16  5.000000e-01 -6.186503e-16  5.000000e-01 -5.644589e-29  5.000000e-01 -3.510555e-26  5.000000e-01  4.571881e-26  5.000000e-01  1.250497e-28  5.000000e-01  1.678227e-16  5.000000e-01 -5.593994e-21  5.000000e-01 -5.000194e-13  5.000000e-01 -1.678227e-16  5.000000e-01  0.000000e+00  5.000000e-01  1.333899e-14  5.000000e-01  3.412537e-16 
 6.000000e-01  4.185422e-16  6.000000e-01 -6.004379e-13  6.000000e-01  0.000000e+00  6.000000e-01  6.000194e-13  6.000000e-01  5.485764e-16  6.000000e-01  1.557533e-16  6.000000e-01 -7.043297e-16  6.000000e-01 -6.111289e-29  6.000000e-01 -3.531030e-26  6.000000e-01  4.598328e-26  6.000000e-01  1.287311e-28  6.000000e-01  1.678227e-16  6.000000e-01 -5.593995e-21  6.000000e-01 -6.000194e-13  6.000000e-01 -1.678227e-16  6.000000e-01  0.000000e+00  6.000000e-01  1.451960e-14  6.000000e-01  3.398254e-16 
 7.000000e-01  4.525431e-16  7.000000e-01 -7.004719e-13  7.000000e-01  0.000000e+00  7.000000e-01  7.000194e-13  7.000000e-01  6.324248e-16  7.000000e-01  1.557533e-16  7.000000e-01 -7.881781e-16  7.000000e-01 -6.379055e-29  7.000000e-01 -3.552732e-26  7.000000e-01  4.626169e-26  7.000000e-01  1.310919e-28  7.000000e-01  1.678227e-16  7.000000e-01 -5.593995e-21  7.000000e-01 -7.000194e-13  7.000000e-01 -1.678227e-16  7.000000e-01  0.000000e+00  7.000000e-01  1.569912e-14  7.000000e-01  3.404615e-16 
 8.000000e-01  4.866784e-16  8.000000e-01 -8.005061e-13  8.000000e-01  0.000000e+00  8.000000e-01  8.000194e-13  8.000000e-01  7.145863e-16  8.000000e-01  1.557533e-16  8.000000e-01 -8.703396e-16  8.000000e-01 -6.552920e-29  8.000000e-01 -3.575184e-26  8.000000e-01  4.654890e-26  8.000000e-01  1.328332e-28  8.000000e-01  1.678227e-16  8.000000e-01 -5.593996e-21  8.000000e-01 -8.000194e-13  8.000000e-01 -1.678227e-16  8.000000e-01  0.000000e+00  8.000000e-01  1.688330e-14  8.000000e-01  3.424229e-16 
 9.000000e-01  5.210576e-16  9.000000e-01 -9.005405e-13  9.000000e-01  0.000000e+00  9.000000e-01  9.000194e-13  9.000000e-01  7.951867e-16  9.000000e-01  1.557533e-16  9.000000e-01 -9.509400e-16  9.000000e-01 -6.677871e-29  9.000000e-01 -3.598144e-26  9.000000e-01  4.684215e-26  9.000000e-01  1.342543e-28  9.000000e-01  1.678227e-16  9.000000e-01 -5.593997e-21  9.000000e-01 -9.000194e-13  9.000000e-01 -1.678227e-16  9.000000e-01  0.000000e+00  9.000000e-01  1.807595e-14  9.000000e-01  3.452890e-16 
 1.000000e+00  5.557583e-16  1.000000e+00 -1.000575e-12  1.000000e+00  0.000000e+00  1.000000e+00  1.000019e-12  1.000000e+00  8.743360e-16  1.000000e+00  1.557533e-16  1.000000e+00 -1.030089e-15  1.000000e+00 -6.775382e-29  1.000000e+00 -3.621486e-26  1.000000e+00  4.714000e-26  1.000000e+00  1.354979e-28  1.000000e+00  1.678227e-16  1.000000e+00 -5.593997e-21  1.000000e+00 -1.000019e-12  1.000000e+00 -1.678227e-16  1.000000e+00  0.000000e+00  1.000000e+00  1.927975e-14  1.000000e+00  3.488255e-16 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -5.876865e-26  0.000000e+00  1.719406e-16  0.000000e+00 -1.719406e-16  0.000000e+00  1.955055e-24  0.000000e+00 -2.038757e-24  0.000000e+00  6.860295e-25  0.000000e+00 -1.528484e-24  0.000000e+00  1.563282e-16  0.000000e+00 -5.213034e-21  0.000000e+00  0.000000e+00  0.000000e+00 -1.563282e-16  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  2.562350e-13 
 1.000000e-01  2.562350e-14  1.000000e-01 -1.256985e-13  1.000000e-01  0.000000e+00  1.000000e-01  1.000750e-13  1.000000e-01  9.804615e-17  1.000000e-01  1.719406e-16  1.000000e-01 -2.699868e-16  1.000000e-01  1.984903e-26  1.000000e-01 -1.144837e-24  1.000000e-01  1.463364e-24  1.000000e-01 -1.083288e-26  1.000000e-01  1.563282e-16  1.000000e-01 -5.213698e-21  1.000000e-01 -1.000190e-13  1.000000e-01 -1.563282e-16  1.000000e-01  0.000000e+00  1.000000e-01  2.622973e-13  1.000000e-01  1.646665e-14 
 2.000000e-01  8.930281e-15  2.000000e-01 -2.089497e-13  2.000000e-01  0.000000e+00  2.000000e-01  2.000194e-13  2.000000e-01  1.930488e-16  2.000000e-01  1.719406e-16  2.000000e-01 -3.649894e-16  2.000000e-01  1.924648e-27  2.000000e-01 -1.118211e-24  2.000000e-01  1.446367e-24  2.000000e-01  1.589817e-27  2.000000e-01  1.563282e-16  2.000000e-01 -5.213700e-21  2.000000e-01 -2.000194e-13  2.000000e-01 -1.563282e-16  2.000000e-01  0.000000e+00  2.000000e-01  3.097846e-13  2.000000e-01  1.235977e-14 
