 8.000000e-01  1.658497e-13  8.000000e-01 -1.658497e-13  8.000000e-01  0.000000e+00  8.000000e-01 -1.051996e-16  8.000000e-01  1.326213e-16  8.000000e-01 -2.742174e-17 
 9.000000e-01  1.800824e-13  9.000000e-01 -1.800824e-13  9.000000e-01  0.000000e+00  9.000000e-01 -1.052911e-16  9.000000e-01  1.460197e-16  9.000000e-01 -4.072863e-17 
 1.000000e+00  1.927314e-13  1.000000e+00 -1.927314e-13  1.000000e+00  0.000000e+00  1.000000e+00 -1.053826e-16  1.000000e+00  1.594181e-16  1.000000e+00 -5.403552e-17 
