 1.000000e-01  2.427278e-07  1.000000e-01 -2.427278e-07  1.000000e-01  0.000000e+00  1.000000e-01 -1.580860e-16  1.000000e-01 -9.181695e-16  1.000000e-01  1.076255e-15 
 2.000000e-01  8.799267e-07  2.000000e-01 -8.799267e-07  2.000000e-01  0.000000e+00  2.000000e-01 -1.605936e-16  2.000000e-01 -7.713146e-16  2.000000e-01  9.319082e-16 
 3.000000e-01  1.970129e-06  3.000000e-01 -1.970129e-06  3.000000e-01  0.000000e+00  3.000000e-01 -1.626745e-16  3.000000e-01 -6.276163e-16  3.000000e-01  7.902908e-16 
 4.000000e-01  3.420442e-06  4.000000e-01 -3.420442e-06  4.000000e-01  0.000000e+00  4.000000e-01 -1.643402e-16  4.000000e-01 -4.879728e-16  4.000000e-01  6.523130e-16 
 5.000000e-01  5.019359e-06  5.000000e-01 -5.019359e-06  5.000000e-01  0.000000e+00  5.000000e-01 -1.656040e-16  5.000000e-01 -3.536890e-16  5.000000e-01  5.192930e-16 
 6.000000e-01  6.511207e-06  6.000000e-01 -6.511207e-06  6.000000e-01  0.000000e+00  6.000000e-01 -1.664822e-16  6.000000e-01 -2.269978e-16  6.000000e-01  3.934800e-16 
 7.000000e-01  7.677834e-06  7.000000e-01 -7.677834e-06  7.000000e-01  0.000000e+00  7.000000e-01 -1.670000e-16  7.000000e-01 -1.123088e-16  7.000000e-01  2.793088e-16 
 8.000000e-01  8.413165e-06  8.000000e-01 -8.413165e-06  8.000000e-01  0.000000e+00  8.000000e-01 -1.672079e-16  8.000000e-01 -2.056646e-17  8.000000e-01  1.877743e-16 
 9.000000e-01  8.811242e-06  9.000000e-01 -8.811242e-06  9.000000e-01  0.000000e+00  9.000000e-01 -1.672345e-16  9.000000e-01  2.394411e-17  9.000000e-01  1.432904e-16 
 1.000000e+00  9.083864e-06  1.000000e+00 -9.083864e-06  1.000000e+00  0.000000e+00  1.000000e+00 -1.672347e-16  1.000000e+00  3.845441e-17  1.000000e+00  1.287802e-16 
 0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00  0.000000e+00 -1.587077e-16  0.000000e+00 -1.215242e-15  0.000000e+00  1.373949e-15 
 1.000000e-01  4.210705e-07  1.000000e-01 -4.210705e-07  1.000000e-01  0.000000e+00  1.000000e-01 -1.619023e-16  1.000000e-01 -1.064119e-15  1.000000e-01  1.226022e-15 
 2.000000e-01  1.505243e-06  2.000000e-01 -1.505243e-06  2.000000e-01  0.000000e+00  2.000000e-01 -1.646723e-16  2.000000e-01 -9.152284e-16  2.000000e-01  1.079901e-15 
 3.000000e-01  3.377108e-06  3.000000e-01 -3.377108e-06  3.000000e-01  0.000000e+00  3.000000e-01 -1.670335e-16  3.000000e-01 -7.688229e-16  3.000000e-01  9.358563e-16 
 4.000000e-01  5.936797e-06  4.000000e-01 -5.936797e-06  4.000000e-01  0.000000e+00  4.000000e-01 -1.689950e-16  4.000000e-01 -6.255607e-16  4.000000e-01  7.945557e-16 
 5.000000e-01  8.891458e-06  5.000000e-01 -8.891458e-06  5.000000e-01  0.000000e+00  5.000000e-01 -1.705664e-16  5.000000e-01 -4.863406e-16  5.000000e-01  6.569070e-16 
 6.000000e-01  1.184991e-05  6.000000e-01 -1.184991e-05  6.000000e-01  0.000000e+00  6.000000e-01 -1.717594e-16  6.000000e-01 -3.524670e-16  6.000000e-01  5.242265e-16 
 7.000000e-01  1.442995e-05  7.000000e-01 -1.442995e-05  7.000000e-01  0.000000e+00  7.000000e-01 -1.725888e-16  7.000000e-01 -2.261691e-16  7.000000e-01  3.987579e-16 
 8.000000e-01  1.635003e-05  8.000000e-01 -1.635003e-05  8.000000e-01  0.000000e+00  8.000000e-01 -1.730779e-16  8.000000e-01 -1.118466e-16  8.000000e-01  2.849245e-16 
 9.000000e-01  1.751316e-05  9.000000e-01 -1.751316e-05  9.000000e-01  0.000000e+00  9.000000e-01 -1.732743e-16  9.000000e-01 -2.041052e-17  9.000000e-01  1.936848e-16 
 1.000000e+00  1.811121e-05  1.000000e+00 -1.811121e-05  1.000000e+00  0.000000e+00  1.000000e+00 -1.732994e-16  1.000000e+00  2.395624e-17  1.000000e+00  1.493432e-16 
